movie,contents,score
빽 투 더 퓨쳐 2,영화를 다시보니... 영화상의 미래가 2015년인데 하늘에 택시가 막 날아다녀...ㅎㅎ 엄청난 상상력이구만...1989에서 2015에 발전한건... 컴퓨터와 스맛폰외엔 별루 없구만.... ㅎ,10
빽 투 더 퓨쳐 2,"미래, 즉 현재의 모습을 나름대로 상상해서 영화로 꾸몄을 장면들을 보니 왜 이렇게 웃음만 나오는지 모르겠다 ㅋㅋ 날아다니는 차 부터 빵 터짐",9
빽 투 더 퓨쳐 2,재밌음 넘 넘 ~~!! 최고의 영화~,10
빽 투 더 퓨쳐 2,"1,2,3화 모두 재밌어요!! 옛날 작품인데도 전혀 촌스럽지 않고 훌륭합니다!!",10
빽 투 더 퓨쳐 2,스타워즈처럼 이런 영화는 언제봐도 대감동이다.,10
빽 투 더 퓨쳐 2,내가 태어나기 거의 한참 전에 나온 건데 진짜 재밌음. 요즘 나오는 트릴로지 시리즈가 배워야 한다.,10
빽 투 더 퓨쳐 2,너무 재밌다....최고,10
빽 투 더 퓨쳐 2,꼭 봐야하는 영화. 우연히 쉬는날 킬링타임용으로 1편봤다가 너무 재미있어서 홀린듯이 한자리에서 3편까지 쉬지 않고 본 후 로버트 저메키스 감독의 팬이 되었음... 꼭 보세요,10
빽 투 더 퓨쳐 2,백투터퓨쳐 진짜재밌음.추천합니다. 꼭보세요 123편 다. 일편만봐도 삼편까지 다 볼수밖에없음.  백투더퓨처는 명작입니다. 몇OO이지나도 재밌게볼수있는영화.,10
빽 투 더 퓨쳐 2,뒤늦게나마 이 시리즈를 보기 시작한건 내 행운이다.,10
빽 투 더 퓨쳐 2,역사상 가장 위대한 속편 중 하나!!,10
빽 투 더 퓨쳐 2,말로 할수가 없음 무조건 보셈 2번보셈 아니 3번보셈 백투더퓨쳐 시리즈는 무조건 3번이상 보셈,10
빽 투 더 퓨쳐 2,요즘 영화보다 훨 재밌음  이어지는 스토리니 1편 보고 보길 . 요즘 SF보다 훨 미래 발전된 도시를 잘 보여주고 어둡지 않아 더 좋음,10
빽 투 더 퓨쳐 2,옛날 영화인데도 봐도 봐도 재밌고 또 보고싶어짐,10
빽 투 더 퓨쳐 2,영화사 최고의 명작중 하나임,10
빽 투 더 퓨쳐 2,10점 모자라다 정말 명작이다 진짜,10
빽 투 더 퓨쳐 2,여러분!! 드로리안이 돌아옵니다!! 비록 마이클제이폭스는 아니지만 레디플레이어원 사실상 백투더퓨쳐 후속작!!! 이날을 얼마나 기다렸던가!!!,10
빽 투 더 퓨쳐 2,"1,2,3 편 모두 만점짜리 영화 과거 현재 미래의 복선과 반복!!! 요즘의 왜 이런 시나리오들이 없는걸까? 미래예측에서 월드시리즈팀을 맞추다니....!",10
빽 투 더 퓨쳐 2,대박이다 스토리 진짜잘이어가네 미침ㅁㅁㅁ,10
빽 투 더 퓨쳐 2,히햐 스토리 구성이 가히 예술이다,10
빽 투 더 퓨쳐 2,쨩장재밌음 인생영화임,10
빽 투 더 퓨쳐 2,이 영화를 처음볼때 차에서 내리는 주인공이 발기를했다는것을 우리형이 알아냈지 참 대단해,10
빽 투 더 퓨쳐 2,10점 이상 주고싶다 ㄹㅇ 개명작임,10
빽 투 더 퓨쳐 2,진짜 너무 재미있다...,10
빽 투 더 퓨쳐 2,이 영화는 브라운박사 할아버지가 극한직업....,10
빽 투 더 퓨쳐 2,전편의 명성을 이어가는 완벽한 속편,10
빽 투 더 퓨쳐 2,"1편의 이야기가 그대로 이어졌을 뿐 아니라, 거기에 더해 탄탄한 스토리를 보여준 작품. 긴장감 넘치고 코믹한 장면도 있었고, 여전히 브라운 박사와 마티의 콤비가 참 재미있었다. 전편보다 잘난 속편없다는데 이 작품은 전편과 똑같은 재미를 주었다.",10
빽 투 더 퓨쳐 2,1편에 이어서 역시 재밌습니다,10
빽 투 더 퓨쳐 2,백투더퓨쳐시리즈 개꿀잼 리톰슨 예쁨,10
빽 투 더 퓨쳐 2,이 영화 작년 과학선생님께서 보여주셨는데 어찌나 취향저격 그 차체인지 배우들도 연기짱이고 정말 내 인생에서의 제일 재밌던 영화중 하나입니다.!!,10
빽 투 더 퓨쳐 2,확실히 다시봐도 재밌다,10
빽 투 더 퓨쳐 2,다 떠나서 그냥 겁나 웃기고 재밌었습니다. 다 함께 빵빵 터지면서 볼 수 있었던... 흥미진진한 영화.,10
빽 투 더 퓨쳐 2,잼너다다다잼나다다다,10
빽 투 더 퓨쳐 2,어렸을때 보고 다시 봐도 정말 재밌는 영화.,10
빽 투 더 퓨쳐 2,진심 1편은 잘만들었네하고 봤지만 2편이랑 연동되는 부분들이 저당시에 이렇게 퍼펙트하게 나오다니 지렸다 ㄷㄷ,10
빽 투 더 퓨쳐 2,지금봐도 참 어색하지 않은 완성도 높은 영화. 내 어릴적 최고의 영화.,10
빽 투 더 퓨쳐 2,30년이 지나도 여전한 명작!,10
빽 투 더 퓨쳐 2,영화관 재개봉 축하드립니다.!!,10
빽 투 더 퓨쳐 2,3편 내놔 3편 내놔! 옛날에도 3편 못봤는데!! 3편!,10
빽 투 더 퓨쳐 2,올해 본 영화 중에서 최고였어요!! 30년전 영화지만 스토리 탄탄하고 재미와 감동 .. 여러가지 토끼 다 잡은 느낌!! 이 영화를 극장에서 볼 수 있다는게 감사하네요,10
빽 투 더 퓨쳐 2,더빙으로 봐도 재밌고 원음으로 봐도 재밌고,10
빽 투 더 퓨쳐 2,성지 순례 오늘이 그날이구나~!,10
빽 투 더 퓨쳐 2,내가 태어난 해에 2가 나왔네. 지금에야 보지만 진짜 대작이다.,10
빽 투 더 퓨쳐 2,영화 자체는 10점인데 전범기때문에 깎음,7
빽 투 더 퓨쳐 2,와...진짜 보다가 암걸림,4
빽 투 더 퓨쳐 2,재밌는데 1편보다는아닌거같다 2편에서는 너무주인공이 답답할정도로 영화스토리를지연시키는장치가 너무많이들어가서 보는내내짜증이날정도였다...아 이거보면서진짜암걸린다는느낌이 뭔지 제대로느끼게되었다,5
빽 투 더 퓨쳐 2,영화는 꿀잼 그치만 전범기 보드와 맥플라이의 전범기 넥타이가 불-편,7
빽 투 더 퓨쳐 2,엄청난엄청  난명작이다,9
빽 투 더 퓨쳐 2,1편에 이은 짜임새있는 2편도 역시 명작,10
빽 투 더 퓨쳐 2,늙은비프가 과거의 자신에게 연감을 주고와도 자기현실엔 아무변화가 없었자나;그럼 비프가 연감을 주기좀전으로 가서 다시 현재로 날아오면 되는거아님?,8
빽 투 더 퓨쳐 2,"1편이랑 이어지는 부분을 계속 생각해서 보니까 2편은 무슨 애니 한편본 것처럼 순삭임,,굉장히 소유욕이 드는 영화, 하나 사둬야할듯 늙어서 백투더퓨처를 다시 돌려보면 이 영화를 보던 내 과거가 떠오를 생각에 행복함",9
빽 투 더 퓨쳐 2,lIlIlIlIlIlIlIl,9
빽 투 더 퓨쳐 2,1편이랑 연결되는 부분이 많아서 더 흥미로웠어요.,9
빽 투 더 퓨쳐 2,제나이 40중반이 다되가는데 아직까지 4편을 기다리고있습니다 4편 좀 안만들어주나요? 애타게 기다리고있습니다~,10
빽 투 더 퓨쳐 2,내 인생 최고의 영화 중 하나,10
빽 투 더 퓨쳐 2,전범기 넥타이 무엇??,4
빽 투 더 퓨쳐 2,1편이 더 재밌는듯 스릴러가 몰입감이  있지만,8
빽 투 더 퓨쳐 2,중3때 보고 비됴로 빌려서 또 보고 또 보고 반납하고 며칠있다 또 빌려오고~ 요즘 애들은 그런 재미를 못 느끼지 내가 동네 비디오가게 갔을 때 아직 아무도 안 빌려갔을 때의 승리감을~! 허나 가끔 예약됐을 때의 허탈감도 그시절 비됴가게의 운치와 추억~,10
빽 투 더 퓨쳐 2,그냥... 소장용. 끝.,10
빽 투 더 퓨쳐 2,"super super exciting ! It's awesome. cause if so, this is masterpiece !",10
빽 투 더 퓨쳐 2,"미래배경이라 그런지 좀 낯설고 전편보단 살짝 떨어지지만.. 뭐, 그래도 시리즈니까..ND",9
빽 투 더 퓨쳐 2,"재미있었다. 항상 1편만 봐서 1편만 있는 줄 알았는데 2,3편도 있었구나. 2015년에는 자동차가 날아다닌다고 생각했을 1989년. 지금부터 25년 후엔 어떻게 될까.",9
빽 투 더 퓨쳐 2,미래의 비행 보드 엄청 쩐다!,10
빽 투 더 퓨쳐 2,닥터후보다 먼저 나왔구나...,10
빽 투 더 퓨쳐 2,플롯이 다소 복잡해져도 여전히 긴장감 있는 시간여행,7
빽 투 더 퓨쳐 2,1편을 뛰어넘는 시리즈 최고작!!!,9
빽 투 더 퓨쳐 2,스토리도 좋고 캐릭터들 과장된 연기도 너무 웃김 ㅋㅋㅋㅋ,10
빽 투 더 퓨쳐 2,첫 남주가 선글라스 벗을때 넘 잘생겨 놀람 ㅋㅋ 영화는 정말 넘 잼있고 계속 반복되는게 매우 신기했고 지금 다시봐도 전혀 촌스럽지않은 명작 판타스틱영화다 근데 현재 2017년인데 날으는 자동차는 안생겼네 ㅋㅋㅋ 우주여행도 아직은 못가네 ㅋㅋㅋ,10
빽 투 더 퓨쳐 2,3편에서 꼭 미래로 귀환하길ㅠㅠ  보러가야지.,10
빽 투 더 퓨쳐 2,박사 마지막에 결국 기절ㅋㅋㅋㅋ,10
빽 투 더 퓨쳐 2,브라운 박사 씹 하드캐리,10
빽 투 더 퓨쳐 2,미래로 떠난 시간여행..신선한 소재의 승리다,8
빽 투 더 퓨쳐 2,2015년에 차들이 날아다니고 바지 주머니 뒤집고 다니는게 유행이었다니ㅋ 나이키 장착 신발은 멋있었다.,6
빽 투 더 퓨쳐 2,"조롱 대상이던 트럼프가 훗날 미국 대통령에 당선될 거란 걸, 당시 미국인들은 상상이나 했을까?",7
빽 투 더 퓨쳐 2,틈나면 생각나는 시리즈,10
빽 투 더 퓨쳐 2,제니퍼만 배우가 변경된줄 알았는데 조지도 변경이 됐구나,10
빽 투 더 퓨쳐 2,시카고컵스 우승   예언했다 89년에  대대박ㅡㅡ,10
빽 투 더 퓨쳐 2,"영화 속 시대가 2015년이라는데, 미래에서 보니 재밌네요ㅋㅋㅋㅋ 미래를 맞춘건 별로 없지만...특히 패션ㅋㅋㅋ암튼 다시봐도 재밌다ㅜㅜ",10
빽 투 더 퓨쳐 2,어렸을때 보고 다시 보니 감회가 새롭다.,10
빽 투 더 퓨쳐 2,1편과 3편의 중간다리 역활을 하는 영화.. 좀 아쉽긴 하지만..,9
빽 투 더 퓨쳐 2,인기가 너무 많아도 큰일이다...,8
빽 투 더 퓨쳐 2,중간중간 데자뷰처럼 전편 장면들이 나오는것도 좋았다,8
빽 투 더 퓨쳐 2,계획 단계부터 트릴로지였다는 사실을 과연 실감했다. 급조된 티가 전혀 나지않는 정말 자연스러운 1편과의 잘 짜여진 흐름에 어떻게 촬영했는지 궁금해졌을 정도로 깜짝 놀랐다. 저 당시 꿈꾸던 2015년이 이제 끝나간다니 인류는 앞으로 훨씬 노력해야겠다.,8
빽 투 더 퓨쳐 2,최고의 영화  어릴때 봤는데 아직도 기억남,9
빽 투 더 퓨쳐 2,"보는이에겐 즐거움, 만든이에겐 고통이 따르지 않았을까?",8
빽 투 더 퓨쳐 2,원작의 이야기를 먹칠하지 않으면서 재미까지 잡은 속편이 어디 흔하다던가.,8
빽 투 더 퓨쳐 2,한마디로 27분이다^^,10
빽 투 더 퓨쳐 2,1편의 완벽함에 동승한 건 정말 행운이야,8
빽 투 더 퓨쳐 2,1편이랑 비교하면 조금 덜하네,8
빽 투 더 퓨쳐 2,시카고 컵스..역시 영화와 현실은 다르군요..,7
빽 투 더 퓨쳐 2,드디어! 2015년 10월 21일,10
빽 투 더 퓨쳐 2,:) 아주 재밌는 영화입니다 그러고보니 영화에 나온 날짜가..바로 오늘이군요!,10
빽 투 더 퓨쳐 2,드디어 그날이 왔다! 극장에서 이영활 보게되다니ㅠ,10
빽 투 더 퓨쳐 2,이 영화는 예언 영화가 될 지 모를 영화.,10
빽 투 더 퓨쳐 2,시대의 명작을 극장에서 볼수있는 절호의 찬스 정말  첨이자 마지막일듯,10
빽 투 더 퓨쳐 2,극장에서 볼수 있게 재개봉 해주신거 감사합니다,10
빽 투 더 퓨쳐 2,컵스가 설마 우승???,10
빽 투 더 퓨쳐 2,2015년 시카고 컵스가 NLCS 진출 ㅋㅋ 과연 WS까지?,9
빽 투 더 퓨쳐 2,C컵스 챔피언십 시리즈 진출 기념으로 성지순례 미리 왔다갑니다.,10
빽 투 더 퓨쳐 2,내 인생 최고의 영화 중에 하나... 볼때마다 새로운 재미가 있다.. 언제 봐도 질리지 않는 시간여행의 바이블...,10
빽 투 더 퓨쳐 2,2015년10.12 현재 시카코컵스 세인트루이스와 PS 2차전 승리 1:1상황  과연 영화속 예언이 적중될것인가!!!!,10
빽 투 더 퓨쳐 2,"미래의 시간에 타임머신 된 건가? 벌써 2015년 10월 21일이라니, ...",10
빽 투 더 퓨쳐 2,2015년 10월은 영화에서 나오는 것처럼 발전이 없었네..ㅋㅋ 어렸을적 기억이 새록 새록 피어나는구나..ㅋㅋ,10
빽 투 더 퓨쳐 2,오~ 지금껏 3편을 기다리고 있건만... 왜  안나오고  재개봉만  하나... +_+이런 명작은 죽기 전에 꼭 봐야만 한다는거...,10
빽 투 더 퓨쳐 2,"여기에 나오는 미래의 물건들은 대부분 만들어 졌으며 예로 호버보드,신발끈이 자동으로 묶이는 신발,하늘을 나는 차,등등 대부분은 만들어졌으나 상용화가 되지못한듯 싶다.",10
빽 투 더 퓨쳐 2,와...미친 떡밥ㅎㄷㄷ,10
빽 투 더 퓨쳐 2,꼭보고싶은영화였음  절대영화관에서 못벗어날것같음,10
빽 투 더 퓨쳐 2,한달뒤면 그날이오네요..2015년 10월 21일,10
빽 투 더 퓨쳐 2,2015년 미래로 왔다고 하는게 보면서도 기분이 묘했음ㅋㅋㅋㅋ 하기야 25년 전 영화니... 옅느 꿀ㄹ잼!,10
빽 투 더 퓨쳐 2,아~ 이 영화 음악이 너무 좋아~,10
빽 투 더 퓨쳐 2,원보다는 그닥이지만 재미는 충만함,8
빽 투 더 퓨쳐 2,25년만에 다시 봤는데 잼있게 봤다. 추억이 새록새록. 그런데 마이클J폭스는 결국 파킨슨병에 걸리다?,9
빽 투 더 퓨쳐 2,1985 1989 1990 년도에 무슨일이 있었던 거죠?,10
빽 투 더 퓨쳐 2,"지금봐도 완벽함. 무조건 1,2편 같이 보셔야 함. 2만 보면 이해 안됨. 그리고 2편에선 남자주인공이 암덩어리같은 존재가 되버리니 감안하고 보시길ㅋㅋ",10
빽 투 더 퓨쳐 2,거장 둘이서 영화를 만들면 이렇게 되는구나. 지금 2015년인데 자동으로 끈 묶이는 신발이 빨리 시중에 나왔으면 좋겠다.,10
빽 투 더 퓨쳐 2,1편을 본사람도 신선하게 볼 수 있는 전개,9
빽 투 더 퓨쳐 2,2015년 10월 ..얼마안남았다..나도 날아다니고싶다.,10
빽 투 더 퓨쳐 2,스토리구성과 저 상상력은 정말 압권!!!,8
빽 투 더 퓨쳐 2,"""완벽한 재연출이군""",10
빽 투 더 퓨쳐 2,전작에 버금가는 영화다.,9
빽 투 더 퓨쳐 2,개봉당시에도 인기 장난 아니였는데..  역시나 재미있게 잘만든 영화,9
빽 투 더 퓨쳐 2,2015년~♥ 명작입니다~~^^,10
빽 투 더 퓨쳐 2,그냥최고 완전대박 짱짱,10
빽 투 더 퓨쳐 2,2탄은 스릴감이 더 쫄깃해졌네!!,10
빽 투 더 퓨쳐 2,말이필요없는영화..그냥 봐!,10
빽 투 더 퓨쳐 2,하 그냥 좋다 ㅎㅎㅎ 최고!,10
빽 투 더 퓨쳐 2,기대를 저버리질 안는구만~,10
빽 투 더 퓨쳐 2,이 영화는 봐도봐도 질리지가 않아...웅장한 OST만들어도 전율~~,10
빽 투 더 퓨쳐 2,드디어 영화속 배경으로 나온 2015년이 되었습니다...저 영화 첨 볼때 진짜 2015년은 어떨까 많이 궁금했었는데..현실은 많이 다르네요^^ 확실히 영화는 80년대 스타일이라 좀 촌스럽습니다. 날아다니는 자동차같은 최첨단 기술은 아직 없지만..,10
빽 투 더 퓨쳐 2,탄탄한 스토리의 킬링타임 영화!,10
빽 투 더 퓨쳐 2,1보다 더 재밌었어요 ㅠㅠㅠㅠ,9
빽 투 더 퓨쳐 2,"스토리, 전개, 개연성, 흥미 모두 훌륭하다.",9
